device_id,cycle,pulse_index,direction,conductance_s,pulse_voltage_v,pulse_width_s,pulse_current_a,read_voltage_v,read_current_a,timestamp_s,pulse_terminal,read_terminal,gate_voltage_v,gate_current_a,drain_voltage_v,drain_current_a,source_voltage_v,source_current_a
ecram_tft_3t-demo,1,3,potentiation,2.5313452234691484e-05,1.0,0.001,1.2533347423698817e-07,0.1,2.5313452234691487e-06,0.1360000000000001,gate-to-source,drain-to-source,1.0,1.2533347423698817e-07,0.1,2.5313452234691487e-06,0.0,-2.5313452234691487e-06
ecram_tft_3t-demo,1,4,potentiation,2.7544925234357875e-05,1.0,0.001,1.2678822509939085e-07,0.1,2.7544925234357876e-06,0.1380000000000001,gate-to-source,drain-to-source,1.0,1.2678822509939085e-07,0.1,2.7544925234357876e-06,0.0,-2.7544925234357876e-06
ecram_tft_3t-demo,1,5,potentiation,3.1373447336748386e-05,1.0,0.001,1.2798210827810443e-07,0.1,3.1373447336748387e-06,0.1400000000000001,gate-to-source,drain-to-source,1.0,1.2798210827810443e-07,0.1,3.1373447336748387e-06,0.0,-3.1373447336748387e-06
ecram_tft_3t-demo,1,6,potentiation,3.5770667777043736e-05,1.0,0.001,1.2886924351210836e-07,0.1,3.5770667777043736e-06,0.1420000000000001,gate-to-source,drain-to-source,1.0,1.2886924351210836e-07,0.1,3.5770667777043736e-06,0.0,-3.5770667777043736e-06
ecram_tft_3t-demo,1,7,potentiation,3.826862300379766e-05,1.0,0.001,1.2941553869187098e-07,0.1,3.826862300379766e-06,0.1440000000000001,gate-to-source,drain-to-source,1.0,1.2941553869187098e-07,0.1,3.826862300379766e-06,0.0,-3.826862300379766e-06
ecram_tft_3t-demo,1,8,potentiation,4.295474602430282e-05,1.0,0.001,1.296e-07,0.1,4.295474602430282e-06,0.1460000000000001,gate-to-source,drain-to-source,1.0,1.296e-07,0.1,4.295474602430282e-06,0.0,-4.295474602430282e-06
ecram_tft_3t-demo,1,9,potentiation,4.719381544038868e-05,1.0,0.001,1.2941553869187098e-07,0.1,4.719381544038869e-06,0.1480000000000001,gate-to-source,drain-to-source,1.0,1.2941553869187098e-07,0.1,4.719381544038869e-06,0.0,-4.719381544038869e-06
ecram_tft_3t-demo,1,10,potentiation,5.205518830065854e-05,1.0,0.001,1.2886924351210836e-07,0.1,5.2055188300658546e-06,0.1500000000000001,gate-to-source,drain-to-source,1.0,1.2886924351210836e-07,0.1,5.2055188300658546e-06,0.0,-5.2055188300658546e-06
ecram_tft_3t-demo,1,11,potentiation,5.6102611746697325e-05,1.0,0.001,1.2798210827810443e-07,0.1,5.610261174669733e-06,0.1520000000000001,gate-to-source,drain-to-source,1.0,1.2798210827810443e-07,0.1,5.610261174669733e-06,0.0,-5.610261174669733e-06
ecram_tft_3t-demo,1,12,potentiation,6.0069679052041746e-05,1.0,0.001,1.2678822509939085e-07,0.1,6.006967905204175e-06,0.1540000000000001,gate-to-source,drain-to-source,1.0,1.2678822509939085e-07,0.1,6.006967905204175e-06,0.0,-6.006967905204175e-06
ecram_tft_3t-demo,1,13,potentiation,6.466605156967261e-05,1.0,0.001,1.2533347423698817e-07,0.1,6.466605156967261e-06,0.1560000000000001,gate-to-source,drain-to-source,1.0,1.2533347423698817e-07,0.1,6.466605156967261e-06,0.0,-6.466605156967261e-06
ecram_tft_3t-demo,1,14,potentiation,6.949285554705036e-05,1.0,0.001,1.2367376095070483e-07,0.1,6.949285554705037e-06,0.1580000000000001,gate-to-source,drain-to-source,1.0,1.2367376095070483e-07,0.1,6.949285554705037e-06,0.0,-6.949285554705037e-06
ecram_tft_3t-demo,1,15,potentiation,7.529537579012973e-05,1.0,0.001,1.2187286709135482e-07,0.1,7.529537579012974e-06,0.16000000000000011,gate-to-source,drain-to-source,1.0,1.2187286709135482e-07,0.1,7.529537579012974e-06,0.0,-7.529537579012974e-06
ecram_tft_3t-demo,1,16,potentiation,7.941532851202352e-05,1.0,0.001,1.2e-07,0.1,7.941532851202353e-06,0.16200000000000012,gate-to-source,drain-to-source,1.0,1.2e-07,0.1,7.941532851202353e-06,0.0,-7.941532851202353e-06
ecram_tft_3t-demo,1,17,potentiation,8.472958967682749e-05,1.0,0.001,1.1812713290864516e-07,0.1,8.47295896768275e-06,0.16400000000000012,gate-to-source,drain-to-source,1.0,1.1812713290864516e-07,0.1,8.47295896768275e-06,0.0,-8.47295896768275e-06
ecram_tft_3t-demo,1,18,potentiation,9.04793585105421e-05,1.0,0.001,1.1632623904929513e-07,0.1,9.04793585105421e-06,0.16600000000000012,gate-to-source,drain-to-source,1.0,1.1632623904929513e-07,0.1,9.04793585105421e-06,0.0,-9.04793585105421e-06
ecram_tft_3t-demo,1,19,potentiation,9.584781141062599e-05,1.0,0.001,1.146665257630118e-07,0.1,9.5847811410626e-06,0.16800000000000012,gate-to-source,drain-to-source,1.0,1.146665257630118e-07,0.1,9.5847811410626e-06,0.0,-9.5847811410626e-06
ecram_tft_3t-demo,1,20,potentiation,0.00010159638399930045,1.0,0.001,1.1321177490060913e-07,0.1,1.0159638399930046e-05,0.17000000000000012,gate-to-source,drain-to-source,1.0,1.1321177490060913e-07,0.1,1.0159638399930046e-05,0.0,-1.0159638399930046e-05
ecram_tft_3t-demo,1,21,potentiation,0.00010711872621883237,1.0,0.001,1.1201789172189556e-07,0.1,1.0711872621883238e-05,0.17200000000000013,gate-to-source,drain-to-source,1.0,1.1201789172189556e-07,0.1,1.0711872621883238e-05,0.0,-1.0711872621883238e-05
ecram_tft_3t-demo,1,22,potentiation,0.00011383655815939628,1.0,0.001,1.1113075648789165e-07,0.1,1.138365581593963e-05,0.17400000000000013,gate-to-source,drain-to-source,1.0,1.1113075648789165e-07,0.1,1.138365581593963e-05,0.0,-1.138365581593963e-05
ecram_tft_3t-demo,1,23,potentiation,0.00011999710558920654,1.0,0.001,1.1058446130812897e-07,0.1,1.1999710558920654e-05,0.17600000000000013,gate-to-source,drain-to-source,1.0,1.1058446130812897e-07,0.1,1.1999710558920654e-05,0.0,-1.1999710558920654e-05
ecram_tft_3t-demo,1,24,potentiation,0.00012737730741285767,1.0,0.001,1.104e-07,0.1,1.2737730741285768e-05,0.17800000000000013,gate-to-source,drain-to-source,1.0,1.104e-07,0.1,1.2737730741285768e-05,0.0,-1.2737730741285768e-05
ecram_tft_3t-demo,1,25,potentiation,0.00013392257886419748,1.0,0.001,1.1058446130812897e-07,0.1,1.3392257886419748e-05,0.18000000000000013,gate-to-source,drain-to-source,1.0,1.1058446130812897e-07,0.1,1.3392257886419748e-05,0.0,-1.3392257886419748e-05
ecram_tft_3t-demo,1,26,potentiation,0.0001406094806518501,1.0,0.001,1.1113075648789165e-07,0.1,1.406094806518501e-05,0.18200000000000013,gate-to-source,drain-to-source,1.0,1.1113075648789165e-07,0.1,1.406094806518501e-05,0.0,-1.406094806518501e-05
ecram_tft_3t-demo,1,27,potentiation,0.00014820462556754257,1.0,0.001,1.1201789172189555e-07,0.1,1.4820462556754257e-05,0.18400000000000014,gate-to-source,drain-to-source,1.0,1.1201789172189555e-07,0.1,1.4820462556754257e-05,0.0,-1.4820462556754257e-05
ecram_tft_3t-demo,1,28,potentiation,0.00015519564760906363,1.0,0.001,1.1321177490060913e-07,0.1,1.5519564760906364e-05,0.18600000000000014,gate-to-source,drain-to-source,1.0,1.1321177490060913e-07,0.1,1.5519564760906364e-05,0.0,-1.5519564760906364e-05
ecram_tft_3t-demo,1,29,potentiation,0.0001636203472670101,1.0,0.001,1.146665257630118e-07,0.1,1.636203472670101e-05,0.18800000000000014,gate-to-source,drain-to-source,1.0,1.146665257630118e-07,0.1,1.636203472670101e-05,0.0,-1.636203472670101e-05
ecram_tft_3t-demo,1,30,potentiation,0.0001710861395197444,1.0,0.001,1.1632623904929513e-07,0.1,1.710861395197444e-05,0.19000000000000014,gate-to-source,drain-to-source,1.0,1.1632623904929513e-07,0.1,1.710861395197444e-05,0.0,-1.710861395197444e-05
ecram_tft_3t-demo,1,31,potentiation,0.0001796287742653193,1.0,0.001,1.1812713290864516e-07,0.1,1.796287742653193e-05,0.19200000000000014,gate-to-source,drain-to-source,1.0,1.1812713290864516e-07,0.1,1.796287742653193e-05,0.0,-1.796287742653193e-05
